"Order_Date","Row_ID","Order_ID","Ship_Mode","Customer_ID","Segment","Country","City","State","Postal_Code","Region","Product_ID","Category","Sub-Category","Sales","Quantity","Discount","Profit"
"2020-09-03",712,CA-2017-146136,Standard Class,AP-10915,Consumer,United States,Palm Coast,Florida,32137,South,OFF-EN-10001219,Office Supplies,Envelopes,24.448,4,0.2,8.8624
"2020-05-19",713,US-2017-100048,Standard Class,RS-19765,Corporate,United States,Mount Vernon,New York,10550,East,OFF-AP-10001154,Office Supplies,Appliances,281.34,6,0.0,109.7226
"2020-05-19",714,US-2017-100048,Standard Class,RS-19765,Corporate,United States,Mount Vernon,New York,10550,East,TEC-PH-10003012,Technology,Phones,307.98,2,0.0,89.3142
"2020-05-19",715,US-2017-100048,Standard Class,RS-19765,Corporate,United States,Mount Vernon,New York,10550,East,TEC-AC-10001606,Technology,Accessories,299.97,3,0.0,113.9886
"2020-09-24",718,CA-2017-108910,Standard Class,KC-16540,Consumer,United States,Newark,Ohio,43055,East,FUR-FU-10002253,Furniture,Furnishings,103.056,3,0.2,24.4758
"2020-09-16",726,CA-2017-144113,Standard Class,JF-15355,Consumer,United States,Austin,Texas,78745,Central,OFF-EN-10001141,Office Supplies,Envelopes,17.568,2,0.2,6.3684
"2020-09-16",727,CA-2017-144113,Standard Class,JF-15355,Consumer,United States,Austin,Texas,78745,Central,TEC-PH-10002170,Technology,Phones,55.992,1,0.2,5.5992
"2020-01-21",733,CA-2017-131954,Standard Class,DS-13030,Home Office,United States,Seattle,Washington,98115,West,OFF-ST-10000736,Office Supplies,Storage,242.94,3,0.0,9.7176
"2020-01-21",734,CA-2017-131954,Standard Class,DS-13030,Home Office,United States,Seattle,Washington,98115,West,TEC-AC-10003610,Technology,Accessories,179.97,3,0.0,86.3856
"2020-01-21",735,CA-2017-131954,Standard Class,DS-13030,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10003982,Office Supplies,Binders,99.696,6,0.2,33.6474
"2020-01-21",736,CA-2017-131954,Standard Class,DS-13030,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10003291,Office Supplies,Binders,27.936,4,0.2,9.4284
"2020-01-21",737,CA-2017-131954,Standard Class,DS-13030,Home Office,United States,Seattle,Washington,98115,West,FUR-BO-10001619,Furniture,Bookcases,84.98,1,0.0,18.6956
"2020-01-21",738,CA-2017-131954,Standard Class,DS-13030,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10000138,Office Supplies,Binders,18.72,5,0.2,6.552
"2020-10-02",750,CA-2017-126074,Standard Class,RF-19735,Consumer,United States,Trenton,Michigan,48183,Central,OFF-BI-10003638,Office Supplies,Binders,58.05,3,0.0,26.703
"2020-10-02",751,CA-2017-126074,Standard Class,RF-19735,Consumer,United States,Trenton,Michigan,48183,Central,FUR-FU-10003577,Furniture,Furnishings,157.74,11,0.0,56.7864
"2020-10-02",752,CA-2017-126074,Standard Class,RF-19735,Consumer,United States,Trenton,Michigan,48183,Central,OFF-AR-10003478,Office Supplies,Art,56.98,7,0.0,22.792
"2020-10-02",753,CA-2017-126074,Standard Class,RF-19735,Consumer,United States,Trenton,Michigan,48183,Central,OFF-BI-10000546,Office Supplies,Binders,2.88,1,0.0,1.4112
"2020-07-23",759,CA-2017-117240,Standard Class,CP-12340,Corporate,United States,New York City,New York,10009,East,OFF-BI-10000848,Office Supplies,Binders,13.128,3,0.2,4.2666
"2020-09-18",760,CA-2017-133333,Standard Class,BF-11020,Corporate,United States,Green Bay,Wisconsin,54302,Central,OFF-PA-10002377,Office Supplies,Paper,22.72,4,0.0,10.224
"2020-11-03",762,CA-2017-126046,Standard Class,JC-16105,Corporate,United States,Atlanta,Georgia,30318,South,OFF-LA-10004484,Office Supplies,Labels,12.39,3,0.0,5.6994
"2020-01-30",771,CA-2017-104220,Standard Class,BV-11245,Corporate,United States,Des Moines,Iowa,50315,Central,OFF-BI-10001036,Office Supplies,Binders,18.28,2,0.0,9.14
"2020-01-30",772,CA-2017-104220,Standard Class,BV-11245,Corporate,United States,Des Moines,Iowa,50315,Central,TEC-PH-10004614,Technology,Phones,207.0,3,0.0,51.75
"2020-01-30",773,CA-2017-104220,Standard Class,BV-11245,Corporate,United States,Des Moines,Iowa,50315,Central,OFF-BI-10000301,Office Supplies,Binders,32.35,5,0.0,16.175
"2020-01-30",774,CA-2017-104220,Standard Class,BV-11245,Corporate,United States,Des Moines,Iowa,50315,Central,OFF-BI-10003910,Office Supplies,Binders,7.71,1,0.0,3.4695
"2020-01-30",775,CA-2017-104220,Standard Class,BV-11245,Corporate,United States,Des Moines,Iowa,50315,Central,OFF-AR-10004648,Office Supplies,Art,40.3,2,0.0,10.881
"2020-01-30",776,CA-2017-104220,Standard Class,BV-11245,Corporate,United States,Des Moines,Iowa,50315,Central,FUR-FU-10002597,Furniture,Furnishings,34.58,7,0.0,14.5236
"2020-03-17",787,CA-2017-129567,Second Class,CL-12565,Consumer,United States,Lancaster,California,93534,West,OFF-BI-10000014,Office Supplies,Binders,17.456,2,0.2,5.8914
"2020-09-21",796,CA-2017-151428,Standard Class,RH-19495,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10000546,Office Supplies,Binders,20.16,7,0.0,9.8784
"2020-02-20",801,CA-2017-105809,First Class,HW-14935,Corporate,United States,San Diego,California,92105,West,FUR-FU-10004090,Furniture,Furnishings,22.23,1,0.0,7.3359
"2020-02-20",802,CA-2017-105809,First Class,HW-14935,Corporate,United States,San Diego,California,92105,West,TEC-PH-10001580,Technology,Phones,215.968,2,0.2,18.8972
"2020-04-22",805,CA-2017-135783,First Class,GM-14440,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10000794,Furniture,Furnishings,18.28,2,0.0,6.2152
"2020-05-14",814,CA-2017-143686,Same Day,PJ-19015,Consumer,United States,Santa Ana,California,92704,West,FUR-FU-10000794,Furniture,Furnishings,18.28,2,0.0,6.2152
"2020-05-14",815,CA-2017-143686,Same Day,PJ-19015,Consumer,United States,Santa Ana,California,92704,West,TEC-AC-10001838,Technology,Accessories,1399.93,7,0.0,601.9699
"2020-06-20",823,CA-2017-101434,Standard Class,TR-21325,Consumer,United States,Belleville,New Jersey,7109,East,TEC-AC-10002402,Technology,Accessories,239.97,3,0.0,71.991
"2020-06-20",824,CA-2017-101434,Standard Class,TR-21325,Consumer,United States,Belleville,New Jersey,7109,East,OFF-LA-10003223,Office Supplies,Labels,9.82,2,0.0,4.8118
"2020-08-21",827,CA-2017-126956,Standard Class,GT-14710,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-FA-10002280,Office Supplies,Fasteners,35.0,7,0.0,16.8
"2020-08-21",828,CA-2017-126956,Standard Class,GT-14710,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-SU-10000381,Office Supplies,Supplies,37.24,4,0.0,10.7996
"2020-08-21",829,CA-2017-126956,Standard Class,GT-14710,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-EN-10004459,Office Supplies,Envelopes,15.28,2,0.0,7.4872
"2020-06-16",830,CA-2017-129462,Second Class,JE-15745,Consumer,United States,Florence,Kentucky,41042,South,FUR-CH-10000665,Furniture,Chairs,301.96,2,0.0,90.588
"2020-06-16",831,CA-2017-129462,Second Class,JE-15745,Consumer,United States,Florence,Kentucky,41042,South,OFF-AP-10003884,Office Supplies,Appliances,180.66,3,0.0,50.5848
"2020-06-16",832,CA-2017-129462,Second Class,JE-15745,Consumer,United States,Florence,Kentucky,41042,South,TEC-PH-10001557,Technology,Phones,191.98,2,0.0,51.8346
"2020-06-16",833,CA-2017-129462,Second Class,JE-15745,Consumer,United States,Florence,Kentucky,41042,South,TEC-PH-10002085,Technology,Phones,65.99,1,0.0,17.1574
"2020-01-01",849,CA-2017-107503,Standard Class,GA-14725,Consumer,United States,Lorain,Ohio,44052,East,FUR-FU-10003878,Furniture,Furnishings,48.896,4,0.2,8.5568
"2020-04-10",859,CA-2017-161984,Standard Class,SJ-20125,Home Office,United States,New Brunswick,New Jersey,8901,East,OFF-PA-10004569,Office Supplies,Paper,7.61,1,0.0,3.5767
"2020-04-10",860,CA-2017-161984,Standard Class,SJ-20125,Home Office,United States,New Brunswick,New Jersey,8901,East,OFF-FA-10000624,Office Supplies,Fasteners,7.16,2,0.0,3.58
"2020-08-25",875,CA-2017-114636,Standard Class,GA-14725,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-PA-10001790,Office Supplies,Paper,192.16,5,0.2,67.256
"2020-11-30",880,CA-2017-111689,Second Class,HP-14815,Home Office,United States,New York City,New York,10024,East,OFF-BI-10003984,Office Supplies,Binders,68.472,3,0.2,23.1093
"2020-11-30",881,CA-2017-111689,Second Class,HP-14815,Home Office,United States,New York City,New York,10024,East,FUR-CH-10004287,Furniture,Chairs,1242.9,5,0.1,262.39
"2020-12-23",883,US-2017-123463,Same Day,GZ-14470,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10001118,Office Supplies,Art,13.48,4,0.0,5.9312
"2020-06-26",887,CA-2017-115364,Standard Class,OT-18730,Consumer,United States,San Diego,California,92105,West,OFF-ST-10002486,Office Supplies,Storage,83.76,12,0.0,1.6752
"2020-10-14",888,CA-2017-150707,Standard Class,EL-13735,Home Office,United States,Columbia,Maryland,21044,East,OFF-BI-10001078,Office Supplies,Binders,37.66,7,0.0,18.4534
"2020-06-20",890,CA-2017-132934,Standard Class,JE-15475,Consumer,United States,New Rochelle,New York,10801,East,TEC-AC-10000927,Technology,Accessories,149.95,5,0.0,14.995
"2020-06-20",891,CA-2017-132934,Standard Class,JE-15475,Consumer,United States,New Rochelle,New York,10801,East,OFF-BI-10001098,Office Supplies,Binders,51.312,3,0.2,18.6006
"2020-06-26",892,CA-2017-133256,First Class,TH-21550,Home Office,United States,Detroit,Michigan,48227,Central,OFF-PA-10001622,Office Supplies,Paper,4.54,1,0.0,2.043
"2020-06-26",893,CA-2017-133256,First Class,TH-21550,Home Office,United States,Detroit,Michigan,48227,Central,OFF-AR-10003158,Office Supplies,Art,15.92,4,0.0,5.4128
"2020-06-26",894,CA-2017-133256,First Class,TH-21550,Home Office,United States,Detroit,Michigan,48227,Central,TEC-PH-10002660,Technology,Phones,543.92,8,0.0,135.98
"2020-10-29",899,CA-2017-160983,Second Class,GB-14530,Corporate,United States,Auburn,New York,13021,East,OFF-PA-10002250,Office Supplies,Paper,46.96,8,0.0,22.5408
"2020-11-11",901,CA-2017-150959,First Class,TD-20995,Consumer,United States,Garland,Texas,75043,Central,OFF-LA-10001045,Office Supplies,Labels,10.44,5,0.2,3.393
"2020-09-15",903,CA-2017-132353,First Class,DB-13060,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10004536,Technology,Phones,323.976,3,0.2,20.2485
"2020-12-30",907,CA-2017-143259,Standard Class,PO-18865,Consumer,United States,New York City,New York,10009,East,FUR-BO-10003441,Furniture,Bookcases,323.136,4,0.2,12.1176
"2020-12-30",908,CA-2017-143259,Standard Class,PO-18865,Consumer,United States,New York City,New York,10009,East,TEC-PH-10004774,Technology,Phones,90.93,7,0.0,2.7279
"2020-12-30",909,CA-2017-143259,Standard Class,PO-18865,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003684,Office Supplies,Binders,52.776,3,0.2,19.791
"2020-09-02",910,CA-2017-137596,Standard Class,BE-11335,Home Office,United States,Jackson,Michigan,49201,Central,TEC-PH-10001494,Technology,Phones,1199.8,4,0.0,323.946
"2020-09-02",911,CA-2017-137596,Standard Class,BE-11335,Home Office,United States,Jackson,Michigan,49201,Central,TEC-AC-10004666,Technology,Accessories,1928.78,7,0.0,829.3754
"2020-09-02",912,CA-2017-137596,Standard Class,BE-11335,Home Office,United States,Jackson,Michigan,49201,Central,OFF-ST-10003816,Office Supplies,Storage,352.38,2,0.0,81.0474
"2020-11-27",914,CA-2017-102519,First Class,BM-11650,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10004091,Furniture,Furnishings,46.94,1,0.0,19.2454
"2020-11-27",915,CA-2017-102519,First Class,BM-11650,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10001772,Technology,Accessories,143.73,9,0.0,56.0547
"2020-04-14",930,CA-2017-144932,First Class,AB-10165,Consumer,United States,Toledo,Ohio,43615,East,OFF-AR-10003560,Office Supplies,Art,14.592,3,0.2,2.5536
"2020-04-14",931,CA-2017-144932,First Class,AB-10165,Consumer,United States,Toledo,Ohio,43615,East,OFF-AR-10001468,Office Supplies,Art,89.856,3,0.2,21.3408
"2020-04-14",932,CA-2017-144932,First Class,AB-10165,Consumer,United States,Toledo,Ohio,43615,East,OFF-PA-10004971,Office Supplies,Paper,13.872,3,0.2,5.0286
"2020-09-02",933,CA-2017-114216,Standard Class,RK-19300,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10002195,Office Supplies,Paper,12.192,3,0.2,4.1148
"2020-11-05",938,US-2017-111745,First Class,RA-19885,Corporate,United States,Farmington,New Mexico,87401,West,TEC-AC-10003911,Technology,Accessories,159.99,1,0.0,54.3966
"2020-11-28",949,US-2017-110576,Standard Class,RB-19795,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10000576,Furniture,Furnishings,1007.232,6,0.2,75.5424
"2020-11-28",951,US-2017-110576,Standard Class,RB-19795,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000788,Office Supplies,Paper,15.552,3,0.2,5.4432
"2020-11-28",952,US-2017-110576,Standard Class,RB-19795,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10002479,Office Supplies,Paper,25.344,6,0.2,7.92
"2020-04-03",953,CA-2017-131156,Standard Class,KH-16360,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10001940,Furniture,Furnishings,25.472,4,0.2,7.6416
"2020-12-28",954,CA-2017-136539,Standard Class,GH-14665,Consumer,United States,Round Rock,Texas,78664,Central,OFF-AR-10001958,Office Supplies,Art,27.168,2,0.2,2.7168
"2020-11-30",956,CA-2017-119305,Standard Class,SW-20275,Consumer,United States,Jackson,Mississippi,39212,South,OFF-ST-10000604,Office Supplies,Storage,173.8,5,0.0,43.45
"2020-05-15",957,CA-2017-102414,Second Class,JA-15970,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10002923,Technology,Phones,29.592,1,0.2,2.5893
"2020-05-15",959,CA-2017-102414,Second Class,JA-15970,Consumer,United States,Phoenix,Arizona,85023,West,OFF-PA-10002333,Office Supplies,Paper,15.552,3,0.2,5.6376
"2020-11-14",961,CA-2017-152142,Standard Class,LW-16990,Corporate,United States,San Francisco,California,94110,West,FUR-CH-10002965,Furniture,Chairs,321.568,2,0.2,28.1372
"2020-04-09",965,CA-2017-135279,First Class,BS-11800,Home Office,United States,New York City,New York,10011,East,OFF-LA-10004055,Office Supplies,Labels,9.82,2,0.0,4.8118
"2020-04-09",966,CA-2017-135279,First Class,BS-11800,Home Office,United States,New York City,New York,10011,East,OFF-AR-10004344,Office Supplies,Art,35.97,3,0.0,9.7119
"2020-04-09",967,CA-2017-135279,First Class,BS-11800,Home Office,United States,New York City,New York,10011,East,OFF-PA-10004621,Office Supplies,Paper,12.96,2,0.0,6.2208
"2020-04-09",968,CA-2017-135279,First Class,BS-11800,Home Office,United States,New York City,New York,10011,East,OFF-PA-10001281,Office Supplies,Paper,191.6,4,0.0,91.968
"2020-04-09",969,CA-2017-135279,First Class,BS-11800,Home Office,United States,New York City,New York,10011,East,OFF-LA-10001613,Office Supplies,Labels,8.64,3,0.0,4.2336
"2020-10-05",975,US-2017-103247,Second Class,PO-19195,Home Office,United States,New York City,New York,10011,East,TEC-PH-10003555,Technology,Phones,160.93,7,0.0,3.2186
"2020-10-05",976,US-2017-103247,Second Class,PO-19195,Home Office,United States,New York City,New York,10011,East,OFF-BI-10004492,Office Supplies,Binders,75.792,3,0.2,25.5798
"2020-01-07",978,CA-2017-159366,First Class,BW-11110,Corporate,United States,Detroit,Michigan,48205,Central,TEC-MA-10000822,Technology,Machines,3059.982,2,0.1,679.996
"2020-09-29",985,CA-2017-100314,Standard Class,AS-10630,Home Office,United States,Pasadena,Texas,77506,Central,OFF-LA-10001569,Office Supplies,Labels,7.968,2,0.2,2.5896
"2020-09-29",986,CA-2017-100314,Standard Class,AS-10630,Home Office,United States,Pasadena,Texas,77506,Central,OFF-EN-10000461,Office Supplies,Envelopes,27.968,4,0.2,9.4392
"2020-09-29",987,CA-2017-100314,Standard Class,AS-10630,Home Office,United States,Pasadena,Texas,77506,Central,TEC-MA-10003066,Technology,Machines,336.51,3,0.4,44.868
"2020-05-21",989,CA-2017-167899,Standard Class,JG-15805,Corporate,United States,Auburn,New York,13021,East,FUR-FU-10004071,Furniture,Furnishings,520.05,5,0.0,72.807
"2020-05-21",990,CA-2017-167899,Standard Class,JG-15805,Corporate,United States,Auburn,New York,13021,East,OFF-AR-10001988,Office Supplies,Art,17.97,3,0.0,5.2113
"2020-12-26",1009,US-2017-106705,Standard Class,PO-18850,Consumer,United States,Burlington,Iowa,52601,Central,OFF-PA-10001509,Office Supplies,Paper,44.75,5,0.0,20.585
"2020-08-01",1010,CA-2017-135034,First Class,AT-10735,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10003931,Technology,Phones,95.984,2,0.2,5.999
"2020-06-17",1012,CA-2017-118437,Second Class,PF-19165,Consumer,United States,Olympia,Washington,98502,West,FUR-FU-10004848,Furniture,Furnishings,155.25,3,0.0,46.575
"2020-06-17",1013,CA-2017-118437,Second Class,PF-19165,Consumer,United States,Olympia,Washington,98502,West,OFF-ST-10003722,Office Supplies,Storage,14.03,1,0.0,4.0687
"2020-12-17",1025,CA-2017-106964,First Class,HR-14770,Home Office,United States,Los Angeles,California,90045,West,OFF-BI-10000320,Office Supplies,Binders,11.808,2,0.2,4.2804
"2020-11-20",1039,CA-2017-121818,First Class,JH-15430,Consumer,United States,Burlington,North Carolina,27217,South,OFF-AR-10000203,Office Supplies,Art,23.968,7,0.2,2.6964
"2020-11-20",1040,CA-2017-121818,First Class,JH-15430,Consumer,United States,Burlington,North Carolina,27217,South,OFF-AR-10004790,Office Supplies,Art,28.728,3,0.2,1.7955
"2020-07-09",1044,CA-2017-115651,First Class,NS-18640,Corporate,United States,Chicago,Illinois,60610,Central,OFF-AR-10001130,Office Supplies,Art,8.84,5,0.2,2.9835
"2020-12-10",1058,CA-2017-167150,Standard Class,BP-11185,Corporate,United States,San Diego,California,92037,West,OFF-BI-10001097,Office Supplies,Binders,19.936,4,0.2,7.2268
"2020-12-10",1059,CA-2017-167150,Standard Class,BP-11185,Corporate,United States,San Diego,California,92037,West,OFF-BI-10001597,Office Supplies,Binders,65.568,2,0.2,22.9488
"2020-11-14",1073,CA-2017-106943,Standard Class,FO-14305,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003669,Office Supplies,Binders,8.64,2,0.2,3.024
"2020-09-23",1078,CA-2017-132521,Second Class,DW-13540,Consumer,United States,Seattle,Washington,98105,West,OFF-AP-10002191,Office Supplies,Appliances,119.96,2,0.0,33.5888
"2020-09-23",1079,CA-2017-132521,Second Class,DW-13540,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10001325,Office Supplies,Storage,31.44,3,0.0,8.4888
"2020-09-23",1080,CA-2017-132521,Second Class,DW-13540,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10000404,Office Supplies,Binders,6.88,1,0.2,2.322
"2020-06-04",1090,CA-2017-158407,Standard Class,LW-16990,Corporate,United States,Monroe,North Carolina,28110,South,FUR-FU-10001967,Furniture,Furnishings,31.984,2,0.2,1.999
"2020-06-04",1091,CA-2017-158407,Standard Class,LW-16990,Corporate,United States,Monroe,North Carolina,28110,South,TEC-PH-10001819,Technology,Phones,71.984,2,0.2,25.1944
"2020-01-21",1096,CA-2017-160423,Standard Class,PS-19045,Home Office,United States,Charlotte,North Carolina,28205,South,OFF-ST-10004340,Office Supplies,Storage,348.208,7,0.2,30.4682
"2020-12-18",1114,CA-2017-140585,Second Class,RA-19915,Consumer,United States,Encinitas,California,92024,West,OFF-BI-10003364,Office Supplies,Binders,46.672,2,0.2,16.3352
